CHEMBL1513556,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3c4cccc5[nH]cc(c45)C[C@@H]3N(C)C2)O[C@@]2(O)[C@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,1.05
CHEMBL1513569,C[C@]12C[C@H](O)C3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,2.6
CHEMBL1513686,COc1ccc2c(c1)OC1(O)COc3cc(OC)c(OC)cc3C1=C2,1.16
CHEMBL1513940,COc1ccc2c3c([nH]c2c1)[C@@H]1C[C@@H]2[C@@H](C[C@H](O)[C@H](OC)[C@H]2C(=O)O)CN1CC3,1.33
CHEMBL1514090,CN(C)[C@H]1C(O)=C(C(=O)NCN2CCCC2)C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,1.1
CHEMBL1514139,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1.81
CHEMBL151430,Nc1nc(C2CCNC(=O)c3[nH]c(Br)c(Br)c32)c[nH]1,1.33
CHEMBL1514351,COC(=O)[C@H]1[C@@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,1.17
CHEMBL1514486,CC[C@@]1(O)CC(O)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,1.78
CHEMBL1514499,COC(=O)C(C(=O)OC)[C@@H]1CCCC(=O)C1,0.69
CHEMBL1514569,C=CC(C1=CC(=O)C=CC1=O)c1ccccc1,1.39
CHEMBL1514905,O=C(O[C@@H]1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,1.84
CHEMBL1515044,NC(=O)c1ccc[n+]([C@@H]2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])O)C3O)C(O)C2O)c1.[Na+],0.78
CHEMBL1515132,C=C1C(=O)OC2CC1C(OC(C)=O)C/C(C)=C\CC/C(C)=C\CC[C@@]2(C)O,3.12
CHEMBL1515137,COC(=O)[C@@]1(C)CCC[C@@]2(C)c3ccc(O)c(C(C)C)c3CCC21,2.23
CHEMBL1515174,O=c1ccc2cc(O[C@H]3OC(CO)C(O)C(O)C3O)c(O)cc2o1,2.15
CHEMBL1515284,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O[C@@H]4OC(COC5OC(C)C(O)C(O)[C@@H]5O)C(O)C(O)C4O)cc3o2)cc1,1.7
CHEMBL1515367,CC(C)CCCC(C)C1CCC2C3=CC[C@@H]4CC(O)CC[C@@]4(C)C3CC[C@]21C,2.58
CHEMBL1515685,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@H]4OC(CO)C(O)C(O)C4O)cc(O)c3c(=O)c2O[C@@H]2OC(C)C(O)C(O)C2O)cc1,1.96
CHEMBL1515691,CC(=O)[C@@]1(O)Cc2c(O)c3c(c(O)c2[C@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,1.67
CHEMBL1515809,O=c1cc(-c2ccc(O)c(O)c2)oc2ccc3ccccc3c12,0.85
CHEMBL1515885,CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0.96
CHEMBL1516176,N[C@@H](CCS(=O)O)C(=O)O,0.87
CHEMBL1516306,C[C@]1(O)CC[C@H]2[C@@H]3[C@@H](O)CC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21C,2.59
CHEMBL1516545,CC(=O)OC1CC2C(C)(C)C(O)C=C[C@@]2(C)C2CC[C@]3(C)C(=CC(=O)OC3c3ccoc3)[C@]12C,3.28
CHEMBL1516802,C[C@]12CCC3C(CC[C@]4(O)CC(O)CC[C@@]34C=O)[C@]1(O)CCC2C1=CC(=O)OC1,3.25
CHEMBL1517,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,1.83
CHEMBL1517480,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)c1,0.7
CHEMBL1517581,CC(=O)OCC1OC(Oc2cc(OC(C)=O)c3c(=O)cc(-c4ccc(OC(C)=O)c(OC(C)=O)c4)oc3c2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,1.12
CHEMBL1517793,C[C@@H]1CCC[C@H](C)N1,0.73
CHEMBL1518159,COc1cccc(O)c1O,0.84
CHEMBL1518369,CC(C)(OO)c1ccccc1,0.76
CHEMBL1518418,CC1(C)C(O)C=C[C@@]2(C)C1CC(=O)O[C@@]1(C)C3=CC(=O)OC(c4ccoc4)[C@]3(C)CCC21,2.87
CHEMBL1518673,CC1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,2.44
CHEMBL1518783,CO[C@@]12[C@@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,2.07
CHEMBL1518927,C=C(C)[C@H]1Cc2c(ccc3c2O[C@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,1.84
CHEMBL15192,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,1.52
CHEMBL15193,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,1.56
CHEMBL1520025,CC(=O)[C@@H]1CC[C@@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,2.58
CHEMBL1520045,COc1c2c(nc3ccccc13)O[C@H]([C@@](C)(O)CO)C2,1.63
CHEMBL1520183,CC(CCC(=O)O)C1CCC2C3C(O)C[C@@H]4CC(O)CC[C@@]4(C)C3CC[C@@]12C,2.43
CHEMBL1520443,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2OC(=O)CCC1CCCC1,1.59
CHEMBL1520512,COc1ccc2c(c1)OCc1c-2oc2cc(OC)ccc12,0.74
CHEMBL1520610,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(CO)C(=CCC4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(C(=O)O)C5CC[C@]43C)[C@@H]2C1,3.17
CHEMBL1520649,OC12CCCCC1C(c1ccccc1)NCC2,0.98
CHEMBL1520752,CN1C[C@@H](CO)C=C2c3cccc4[nH]cc(c34)CC21,1.26
CHEMBL1521278,C=C[C@](C)(O)CCC1C(=C)CCC2[C@@](C)(CO)CCC[C@@]12C,3.3
CHEMBL1521453,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](c3ccc(N(C)C)cc3)C[C@@]21C,1.23
CHEMBL1521681,COc1cccc2c1C(CO)N1C(C#N)C3CC(C(=O)O)C(C1C2)N3C,1.26
CHEMBL1521789,CC[C@H](CO)NC(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,0.91
CHEMBL1522104,C=C1CCC2C(CC2(C)C)C(=O)CCC1O,3.08
CHEMBL1522262,COc1cc2c(cc1O)CCN[C@@]21CS[C@H]2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C2C2c3c(cc(C)c(OC)c3O)CC([C@@H]1O)N2C)OCO4,1.56
CHEMBL1522656,OC[C@@H]1O[C@@H](n2cnc3c(NC4CCCCC4)ncnc32)[C@@H](O)[C@H]1O,0.61
CHEMBL1522900,Cc1coc2c1CCC(C)C2,1.18
CHEMBL1523,Oc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCNC2,2.72
CHEMBL1523286,CC1(C)OC2CC(=O)OC[C@@]23C1CC(=O)[C@]1(C)C3CC[C@@]2(C)C(c3ccoc3)OC(=O)C3O[C@@]321,3.43
CHEMBL1523650,CC(=O)NC1C(OCc2cccc(Br)c2)OC(COC(C)=O)C(OC(C)=O)C1OC(C)=O,0.71
CHEMBL1523872,C[C@H]1CC[C@@H]2[C@@H](C)C(=O)O[C@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,3.84
CHEMBL1523879,Nc1ncn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,1.32
CHEMBL1524,CN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(O)ccc(c23)C1,2.44
CHEMBL1524039,C[C@]12CC[C@H]3[C@@H](CCC4C[C@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,2.37
CHEMBL1524286,COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc(OC)c1O,1.12
CHEMBL1524370,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@H]1OC(CO)C(O)C(O)C1O,1.8
CHEMBL15245,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,1.17
CHEMBL1524541,C=C(C)CN1CC[C@@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@]3(O)[C@@H]1C5,1.34
CHEMBL1524643,C[C@@]12C=CC(=O)C=C1CCC1C3CC(O)[C@@](O)(C(=O)CO)[C@]3(C)CC(O)[C@]12F,2.1
CHEMBL1525482,CC1(C)O[C@@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@@H]4[C@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,2.34
CHEMBL1525753,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(C)=O)C[C@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1.75
CHEMBL1525791,C=C(C)C1COc2cc3oc(=O)ccc3cc2O1,1.29
CHEMBL1526351,CC[C@H](C)C(=O)O[C@@H]1CCC=C2C=C[C@H](C)[C@@H](CC[C@H]3C[C@@H](O)CC(=O)O3)[C@H]21,2.47
CHEMBL1526371,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OC3OC(CO)C(O)C(O)C3O)c(OC)c2)cc1OC,1.66
CHEMBL1526543,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5CC4(C)[C@H]3CCC21C,1.18
CHEMBL1526572,COc1cc(OC)c2c(OC)c(-c3ccc4c(c3)OCO4)c(=O)oc2c1,0.72
CHEMBL1526770,CC(C)=CCCC(C)N(C=O)C(C)CCC=C(C)C,0.81
CHEMBL1527089,NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1N,0.83
CHEMBL1527329,OCCN1CC(O)C(O)C(O)C1CO,1.65
CHEMBL1527366,COc1c2c(c(CC=C(C)C)c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)OC(C)(C)C=C2,2.22
CHEMBL1527439,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,2.33
CHEMBL1527943,CC1=CCc2c(cc3oc(C)cc(=O)c3c2O)OC1,2.05
CHEMBL1527944,OCC(O)Cc1ccc2c(c1)OCO2,0.92
CHEMBL1528005,C[C@@H]1CC[C@@H]2N(C1)C[C@H]1[C@@](O)([C@H](O)C[C@]3(O)[C@H]4CC[C@H]5[C@]6(O)O[C@]4(C[C@]13O)[C@@]5(C)CC[C@@H]6O)[C@@]2(C)O,2.71
CHEMBL1528876,CC(=O)Oc1ccc2c(c1OC(C)=O)OCC1(O)Cc3c(cc(OC(C)=O)c(OC(C)=O)c3OC(C)=O)C21,1.08
CHEMBL1529858,CCC(=O)N1CC23C=CC(CC2CC12CCCCC2)O3,0.93
CHEMBL153,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,1.56
CHEMBL1530047,Cc1nc2c(c3c1[nH]c1ccccc13)C(O)CC(C)(C)C2,0.66
CHEMBL1530117,O[C@H]1C2CCC1C(N1CCCCC1)CC2,1.03
CHEMBL1530276,CCCCCCCCCCCCCCC(C(=O)OC)C(O)(CC(=O)OC)C(=O)OC,0.77
CHEMBL1530314,COc1ccc(C[C@@H]2C(=O)N[C@H](C)C(=O)N(C)[C@@H]3C(=O)N(C)[C@@H](Cc4ccc(O)c(c4)Oc4ccc(cc4)[C@H]3O)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N2C)cc1,1.37
CHEMBL1530387,C=CCOc1ccc2c(OC)c3ccoc3nc2c1OC,0.79
CHEMBL1530428,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,2
CHEMBL1530863,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1C[C@@H](N)[C@H](O)[C@H](C)O1,1.81
CHEMBL1531,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,1.93
CHEMBL1531003,COc1cccc2c1C(=O)C=C(C)C2=O,1.15
CHEMBL1531111,CC[C@@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,0.6
CHEMBL1531132,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,1.17
CHEMBL1531250,COc1ccc2c(c1OC)C(Cc1ccccc1)N1CCc3cc4c(cc3C1C2)OCO4,0.84
CHEMBL1531716,CCCC(=O)c1cc(O)c(O)cc1O,0.78
CHEMBL1531863,CN1[C@@H]2C[C@H](OC(=O)[C@@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@H]12,1.36
CHEMBL1531974,CNc1ccc2oc(C[C@@H]3O[C@@]4(CC[C@H]3C)O[C@@H]([C@@H](C)C(=O)c3ccc[nH]3)[C@@H](C)C[C@H]4C)nc2c1C(=O)O,0.77
CHEMBL1532461,COc1cc2c(cc1O)CCNC2C,1.66
CHEMBL1532615,C[C@@]12CCC(=O)C=C1CC[C@H]1[C@H]3CC[C@](O)(C(=O)CO)[C@]3(C)CC[C@@H]12,2.08
CHEMBL1532895,CC(=O)OC1C=C[C@]2(C)C(CC(OC(C)=O)[C@@]3(C)C4=CC(=O)OC(c5ccoc5)[C@]4(C)CCC23)C1(C)C,3.04
CHEMBL1533,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,1.78
CHEMBL1533896,CC(C)C1C(=O)N2CCC[C@H]2[C@]2(O)O[C@@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,1.43
CHEMBL1533938,C[C@@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]43C)[C@H]1CC[C@H]2C(=O)CO,2.6
CHEMBL1535112,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,1.95
CHEMBL1535932,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,1.81
CHEMBL1536000,COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3O[C@@H]3OC(C)C(O)C(O)C3O)cc2O)cc1O,1.83
CHEMBL1536058,C[C@@]12CC[C@H]3[C@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2N(CCO)CCO,1.77
CHEMBL1536169,O=C(O)CC1OCC=C2CN3CCC45c6ccccc6NC4C1C2CC35,2.42
CHEMBL1537093,CC(C)=CCc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,2.18
CHEMBL1537489,CN[C@H]1C[C@H]2O[C@@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1.29
CHEMBL1540717,CCCC1O[C@@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)C4C(OC(C)=O)C[C@]3(C)[C@]2(C(=O)COC(C)=O)O1,2.2
CHEMBL1541017,COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1C=COC1O4,2.37
CHEMBL1541324,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@H]3C=CC(=O)[C@]3(O)C[C@@H]12,3.64
CHEMBL1542814,COC(=O)C1(Cc2ccc(O)cc2)OC(=O)C(O)=C1c1ccc(O)cc1,1.31
CHEMBL1542852,CCC(C)OC1OC(CO)C(O)C(O)C1NC(C)=O,1.38
CHEMBL1543862,COc1c2c(nc3occc13)C(CC=C(C)C)(OC)C(=O)C=C2,2.28
CHEMBL1544,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0.63
CHEMBL1544089,CCOc1c2ccoc2nc2c(OC)c(OC)ccc12,0.72
CHEMBL1544783,C[C@@H]1C[C@@H]2OC(=O)[C@]3(C)[C@H]2[C@@H](OC3(C)O)[C@]2(C)C(=O)C=C[C@H]12,3.52
CHEMBL1544905,O=C(O)CCC1OC(=O)C(O)=C1c1ccccc1,0.93
CHEMBL1545093,COc1ccc([C@H]2Oc3cc(O)cc(O)c3C(=O)C2[C@@H]2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(OC)cc2)cc1,0.82
CHEMBL1545584,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,1.89
CHEMBL1547565,CC(=O)[C@@]1(O)[C@H](C)CC2C3CC=C4CC(OP(=O)(O)O)CC[C@]4(C)C3CC[C@@]21C,2.07
CHEMBL1549418,CCC(C)C(=O)OCC1(c2ccc(C)cc2OC(=O)C(C)C)CO1,1.09
CHEMBL155085,C=C1CCC[C@H]2[C@](C)(CC3=C(O)C(=O)C=C(OC)C3=O)[C@@H](C)CC[C@]12C,3.23
CHEMBL1551,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2.43
CHEMBL1551151,C[C@@H]1O[C@H](O[C@@H]2CC[C@@]3(C=O)[C@H]4CC[C@@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@@]5(O)[C@@H]4CC[C@]3(O)C2)C[C@H](O)[C@@H]1O,3.15
CHEMBL1551302,COc1cc2c(cc1CC=C(C)C)C(=O)C[C@@H](c1ccc(O)cc1)O2,1.75
CHEMBL1551576,C#C[C@]1(O)CC[C@H]2[C@H]3CCC4=Cc5oncc5C[C@]4(C)[C@@H]3CC[C@]21C,1.18
CHEMBL1551610,COC1C=CC23c4cc5c(cc4CN(CC2O)C3C1)OCO5,2.58
CHEMBL1551617,COc1cc([C@@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@H]4O)ccc3O[C@H]2CO)ccc1O,1.96
CHEMBL1551716,C[C@@H]1O[C@@H](O[C@@H]2C=C3CCC4C(CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,2.73
CHEMBL1551724,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,0.83
CHEMBL1551847,COC1=C[C@H]2[C@H]3Cc4ccc(OC)c(O)c4[C@@]2(CCN3C)CC1=O,2.12
CHEMBL155191,CC1Cc2ccccc2C1=O,0.9
CHEMBL1551939,CN(C)C1CSSSC1,0.72
CHEMBL1552,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.9
CHEMBL1552001,CC(C)C1=CC2=CCC3[C@@](C)(CCC[C@@]3(C)C(=O)O)C2CC1,2.87
CHEMBL1552021,N=c1ccn2c(n1)O[C@@H]1[C@@H](O)[C@H](CO)O[C@H]12,1.5
CHEMBL1552095,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21,0.83
CHEMBL1552265,CC(=O)O[C@]1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,1.95
CHEMBL1552403,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)C(C)C)[C@]1(C)O[C@@H]1[C@@H](C)[C@H]1C[C@](O)(NC(=O)O1)[C@@H](OC)/C=C\C=C(\C)C2,2.65
CHEMBL1552535,CC[C@H]1CN2CC[C@@H]1C[C@@H]2[C@H](O)c1ccnc2ccccc12,0.63
CHEMBL1552697,CC1CC(C)C(=O)[C@H](C(O)CC2CC(=O)NC(=O)C2)C1,1.68
CHEMBL1552750,COc1cc(C(=O)O[C@@H]2CC(C)=CC[C@@]3(C)CC[C@](O)(C(C)C)[C@H]23)ccc1O,2.32
CHEMBL1552808,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@H](OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,1.11
CHEMBL1552847,COc1c2c(nc3ccccc13)O[C@@H]([C@@](C)(O)CO)C2,1.63
CHEMBL1552997,CCC(C)C(=O)c1c(O)c(C)c2oc3c(C)c(O)c(C(=O)C(C)CC)c(O)c3c2c1O,1.08
CHEMBL1553023,CC(=O)OC[C@]12C[C@H](OC(=O)CC(C)C)C(C)=C[C@H]1O[C@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)C12CO2,3.1
CHEMBL1553026,COC1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C/C(C)C(O)[C@@H](C)C(O)C(C)[C@H](OC(C)=O)C1C,1.66
CHEMBL1553072,CC1(C)C(=O)C=C[C@@]2(C)C1=C(O)C(=O)[C@@]1(C)C2CC[C@@]2(C)C(c3ccoc3)C[C@H]3O[C@@]321,3.22
CHEMBL1553256,CCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)OC)C(=O)O,0.88
CHEMBL1553274,C=C1CC[C@@H]2O[C@@]2(C)CC[C@H]2[C@H]1CC2(C)C,3.68
CHEMBL1553328,C[C@@H]1CC[C@@]2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1[C@@H]2C,3.36
CHEMBL1553353,COc1cc([C@H](O)CO)ccc1O,1.07
CHEMBL1553601,CC1(C)Oc2ccc3ccc(=O)oc3c2CC1=O,1.55
CHEMBL1553819,Oc1ccc2c3c1O[C@H]1c4oc5ccccc5c4C[C@]4(O)[C@H](C2)N(CC2CC2)CC[C@@]314,1.26
CHEMBL1553975,COc1ccc(C2CC(=O)Oc3cc4c(cc32)OCO4)cc1,0.62
CHEMBL1554131,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@H]1O,1.04
CHEMBL1554247,CCC[C@H]1C[C@H](C(=O)N[C@H]([C@@H]2O[C@H](SC)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](C)O)N(C)C1,0.64
CHEMBL1554531,C=CC(C1=CC(=O)C(OC)=CC1=O)c1ccccc1,1.55
CHEMBL1554829,O=c1c(O)c(Br)ccc2c(Br)c(O)c(O)c(O)c12,1.01
CHEMBL1555153,COC(=O)CC1C(C)(C)C(OC(C)=O)C2[C@H](OC(C)=O)[C@]34O[C@]2(O)[C@]1(C)C3CC[C@]1(C)C4=CC(=O)OC1c1ccoc1,2.47
CHEMBL1555267,CC1(C)C(=O)C=C[C@@]2(C)C1C=C[C@@]1(C)C2CC[C@@]2(C)C(c3ccoc3)OC(=O)C3OC312,3.01
CHEMBL1555308,COc1cc(C(=O)O[C@H]2C[C@H]3CC[C@@H](C2)N3C)ccc1O,0.81
CHEMBL1555382,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H](CC(=O)O)[C@@H]([C@H]1N2)[C@H]5C[C@H]43,2.22
CHEMBL1555401,COC1CC(OC2CC[C@@]3(C=O)C4CC[C@]5(C)C(C6=CC(=O)OC6)CC[C@@]5(O)C4CC[C@]3(O)C2)OC(C)C1O,3.17
CHEMBL1555500,O=c1ccc2ccc(OS(=O)(=O)O)cc2o1,0.79
CHEMBL155552,COc1ccc(O)c2c1C[C@]1(C)[C@@H](C)CCC3C(C)(C)CCC[C@]31O2,2.69
CHEMBL1555667,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@H]4CCCN4C(=O)[C@@H](Cc4ccccc4)N3C2=O)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21,0.83
CHEMBL1555758,C[C@@H](CO)NC(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.86
CHEMBL1555865,COc1ccc(OC)c2c1CCC2=O,0.87
CHEMBL1556,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1.19
CHEMBL1556023,C[C@@H]1C[C@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]2(C)[C@@H]1C(=O)COC(=O)C(C)(C)C,1.31
CHEMBL1556464,CC#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](c3ccc(N(C)C)cc3)C[C@]21C,1.23
CHEMBL1556554,O[C@@H]([C@H](O)[C@@H](O)CBr)[C@@H](O)CBr,0.68
CHEMBL1556914,COC(=O)c1cc(O)c(=O)c2c(O)c(O)ccc2c1,0.89
CHEMBL1556958,Cc1c(O)cc2c(c1O)C(=O)CC(c1ccccc1)O2,1.74
CHEMBL1557129,CC1(C)C(=O)[C@@H]2OC2[C@@]2(C)C1CC(O)[C@]1(C)C2CC[C@@]2(C)C(c3ccoc3)OC(=O)C3OC312,3.22
CHEMBL155771,CC(C)CCC1=C(O)C(=O)c2ccccc2C1=O,0.94
CHEMBL1558074,CCCCC(C=O)CC,1.42
CHEMBL1558621,O=C1C=C2C[C@]3(O)COc4cc(O)ccc4C3=C2C=C1O,2.4
CHEMBL1559201,CC1(C)CC[C@@]2(C(=O)O)C(C1)C1=CCC3[C@@]4(C)CC[C@H](O)C(C)(C)C4CC[C@@]3(C)[C@]1(C)C[C@H]2O,3.31
CHEMBL1560237,CC(=O)O[C@@]12CO[C@@H]1C[C@@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)C12)C3(C)C,1.87
CHEMBL1560685,COc1cc2c(cc1OC)-c1c(OC)c(OC)c(C=O)c3c1[C@H](C2)N(C)CC3,1.29
CHEMBL1560835,COc1cc2c(cc1OC)-c1c(OC)c(OC)c(CO)c3c1C(C2)N(C)CC3,1.36
CHEMBL1560884,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,1.56
